date,strategy,converged,iterations_pg,iterations_newton,kkt_residual,fallback_used,active_free_dim,status,objective_value,run_id,run_type,scope,date_start,date_end
2024-12-31,CtB-only,1,300,2,0.0322320665479905,0,7,success,0.0027212109950125,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2024-12-31,Main,1,300,1,6.411161653529613e-11,0,10,success,0.0052078464836768,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-01-31,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-01-31,GMV,1,0,34,0.0010692094955399,0,4,success,0.0007206534820262,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-01-31,CtR-only,1,219,2,2.0140129677685115e-11,0,10,success,0.0001672519874658,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-01-31,MDP,1,300,1,0.1465324874466084,0,7,success,-1.7974549777002613,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-01-31,CtB-only,1,300,2,0.0285187746819455,0,7,success,0.0024848785152343,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-01-31,Main,1,300,2,7.57038373246867e-11,0,10,success,0.0054967823984198,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-02-28,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-02-28,GMV,1,0,29,0.0008172726258231,0,4,success,0.0007064909668616,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-02-28,CtR-only,1,244,2,2.14515952511764e-11,0,10,success,0.0001714008111954,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-02-28,MDP,1,300,2,0.1375601811694133,0,8,success,-1.813731911876373,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-02-28,CtB-only,1,300,2,0.0168176773696089,0,8,success,0.0020827995715827,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-02-28,Main,1,300,2,8.079397187547882e-11,0,10,success,0.0038421023132215,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-03-31,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-03-31,GMV,1,0,36,0.0006923175742838,0,4,success,0.0007093743161161,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-03-31,CtR-only,1,249,2,2.4796499001481874e-11,0,10,success,0.0001756548216114,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-03-31,MDP,1,300,2,0.1276507244095859,0,8,success,-1.83641045989576,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-03-31,CtB-only,1,300,2,0.0149296244155826,0,8,success,0.0017610205241924,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-03-31,Main,1,300,1,1.0805454973594819e-10,0,10,success,0.0025164597533947,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-04-30,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-04-30,GMV,1,0,37,0.000394924544307,0,5,success,0.0015227303566798,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-04-30,CtR-only,1,233,1,1.4410836501380846e-06,1,10,success,0.0002801263961253,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-04-30,MDP,1,300,2,0.1108583731775561,0,8,success,-1.8788408256613212,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-04-30,CtB-only,1,300,2,0.0128616471962356,0,8,success,0.0023064444703869,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-04-30,Main,1,163,1,0.0001025573408784,1,10,success,0.0035424548853503,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-05-30,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-05-30,GMV,1,0,41,0.0004744483655708,0,6,success,0.0015645485061358,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-05-30,CtR-only,1,193,2,2.8102033850886568e-11,0,10,success,0.0001660479433868,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-05-30,MDP,1,300,2,0.1459020002708637,0,8,success,-1.932687601186427,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-05-30,CtB-only,1,300,2,0.0181182168602826,0,8,success,0.0018134194091244,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-05-30,Main,1,300,2,6.635374576489492e-08,0,10,success,0.0029580127363455,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-06-30,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-06-30,GMV,1,0,44,0.0003523764951468,0,6,success,0.0015619467689764,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-06-30,CtR-only,1,177,2,2.74626241369382e-11,0,10,success,0.0001584580528983,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-06-30,MDP,1,300,1,0.1463691422337455,0,8,success,-1.979389777062687,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-06-30,CtB-only,1,300,1,0.0173629367815033,0,8,success,0.0017067200017182,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-06-30,Main,1,300,2,2.270490723289228e-10,0,10,success,0.0030249747088283,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-07-31,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-07-31,GMV,1,0,44,0.0004080258251216,0,8,success,0.001564866563938,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-07-31,CtR-only,1,165,2,2.7864460213997147e-11,0,10,success,0.0001556540405569,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-07-31,MDP,1,300,2,0.1216176735606262,0,8,success,-2.000139657418406,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-07-31,CtB-only,1,300,2,0.0142881179415387,0,8,success,0.0012185193897498,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-07-31,Main,1,300,1,3.1879158410931856e-10,0,10,success,0.002787363530014,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-08-29,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-08-29,GMV,1,0,45,0.0004815976490167,0,8,success,0.0015699925905024,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-08-29,CtR-only,1,164,2,2.540138273925054e-11,0,10,success,0.0001550568762999,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-08-29,MDP,1,300,1,0.1051382237466515,0,8,success,-2.023869409131865,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-08-29,CtB-only,1,300,2,0.0113326123145259,0,8,success,0.0010968670764931,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-08-29,Main,1,300,2,2.5878727152281416e-10,0,10,success,0.0032400685160749,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-09-30,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-09-30,GMV,1,0,44,0.0005077817082457,0,8,success,0.0015821495354093,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-09-30,CtR-only,1,156,2,2.3257385989211693e-11,0,10,success,0.0001515449012701,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-09-30,MDP,1,300,2,0.0993168979502325,0,8,success,-2.0474747743285886,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-09-30,CtB-only,1,300,1,0.0113438435728955,0,9,success,0.0011170165003485,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-09-30,Main,1,300,2,2.1490190031054502e-10,0,10,success,0.0036102571341627,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-10-31,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-10-31,GMV,1,0,43,0.0005762071723409,0,7,success,0.001508911641002,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-10-31,CtR-only,1,124,2,1.9620244495088558e-11,0,10,success,0.000156492476224,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-10-31,MDP,1,300,1,0.1251534477619799,0,7,success,-2.0493809034442494,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-10-31,CtB-only,1,300,2,0.014862363691426,0,7,success,0.0012740240776909,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-10-31,Main,1,300,1,3.464478833125232e-10,0,10,success,0.0042440885162276,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-11-28,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-11-28,GMV,1,0,37,0.0004819174218974,0,6,success,0.001423473443923,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-11-28,CtR-only,1,147,2,2.5029920213129304e-11,0,10,success,0.0001544951974513,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-11-28,MDP,1,300,2,0.1027189295769541,0,9,success,-2.066295529040901,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-11-28,CtB-only,1,300,1,0.0105556654327043,0,9,success,0.0010243143673142,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2025-11-28,Main,1,300,2,5.75438854207569e-10,0,10,success,0.0040320780597597,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,GMV,1,0,33,0.0006465860439558,0,6,success,0.0023952383604609,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,CtR-only,1,300,2,2.6711943045806043e-09,0,10,success,0.0001942414346848,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,MDP,1,191,2,0.1272610511697368,0,8,success,-2.198919703525512,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,CtB-only,1,300,3,0.0248541863464755,0,8,success,0.0011366018228629,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,Main,1,258,3,3.3452774824092134e-09,0,10,success,0.0087815624534497,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,GMV,1,0,34,0.0006242839818454,0,6,success,0.0024991274972829,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,CtR-only,1,162,2,5.409600772591558e-11,0,10,success,0.0001944217001901,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,MDP,1,152,2,0.118291867319899,0,8,success,-2.173626757323793,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,CtB-only,1,300,2,0.0221287832131119,0,8,success,0.0009826685918932,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,Main,1,100,3,2.300396077203226e-09,0,10,success,0.0088578502719271,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,GMV,1,0,40,0.0004217002039668,0,6,success,0.0007190312070451,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,CtR-only,1,258,2,8.888142881840749e-11,0,10,success,0.0004079368508426,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,MDP,1,242,2,0.2335584941973134,0,8,success,-2.1465519290977726,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,CtB-only,1,300,3,0.0294206816789707,0,8,success,0.0020164612620796,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,Main,1,300,3,1.8282500821896446e-09,0,10,success,0.0086733767370064,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-04-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-04-30,GMV,1,0,41,0.0004016196217727,0,6,success,0.0005952674479844,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-04-30,CtR-only,1,237,2,7.598831470067281e-11,0,10,success,0.0003099113803021,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-04-30,MDP,1,140,2,0.1587209058392059,0,8,success,-2.056246051034968,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-04-30,CtB-only,1,300,2,0.0231150840160828,0,8,success,0.0011890910340269,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-04-30,Main,1,300,2,5.373001403278768e-09,0,10,success,0.0072553046425577,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-05-28,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-05-28,GMV,1,0,45,0.0003754764892412,0,6,success,0.0005967077645169,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-05-28,CtR-only,1,194,2,6.518691586264635e-11,0,10,success,0.0002207807248465,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-05-28,MDP,1,300,2,0.1324481844194971,0,8,success,-2.035986220498801,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-05-28,CtB-only,1,300,2,0.0186136869081934,0,8,success,0.0009005510887189,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-05-28,Main,1,300,2,5.287550553709769e-10,0,10,success,0.0073529372254511,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-06-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-06-30,GMV,1,0,43,0.0003302671332348,0,6,success,0.0004429390087185,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-06-30,CtR-only,1,282,2,7.404451409404492e-11,0,10,success,0.0003417604495645,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-06-30,MDP,1,300,1,0.09480231577171,0,9,success,-1.9729909834599952,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-06-30,CtB-only,1,300,2,0.0107503016509756,0,8,success,0.0008971741842004,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-06-30,Main,1,300,2,5.765467225250177e-10,0,10,success,0.0062565927238635,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-07-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-07-30,GMV,1,0,44,0.0003123780152786,0,6,success,0.0004648466909741,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-07-30,CtR-only,1,185,2,6.459317410481874e-11,0,10,success,0.0002257699093703,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-07-30,MDP,1,300,2,0.1207979523076829,0,9,success,-2.011699600778317,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-07-30,CtB-only,1,300,2,0.0124457609825504,0,9,success,0.0009118768751662,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-07-30,Main,1,300,1,5.551380915701433e-10,0,10,success,0.0062679475363978,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-08-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-08-31,GMV,1,0,44,0.0002604593571375,0,6,success,0.0004460290382203,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-08-31,CtR-only,1,202,2,6.933620390442317e-11,0,10,success,0.0002282469414848,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-08-31,MDP,1,300,1,0.0881847402059568,0,8,success,-2.0016435420592837,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-08-31,CtB-only,1,300,2,0.0101810248245446,0,8,success,0.0006988582154175,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-08-31,Main,1,300,1,3.201734303805527e-10,0,10,success,0.0064811557365059,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-09-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-09-30,GMV,1,0,44,0.0002431458199406,0,6,success,0.0004652819203785,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-09-30,CtR-only,1,168,2,7.791301787067184e-11,0,10,success,0.0002264197119221,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-09-30,MDP,1,300,1,0.069649201125029,0,9,success,-2.015334752535779,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-09-30,CtB-only,1,300,2,0.0062097006078735,0,9,success,0.0005974108000219,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-09-30,Main,1,131,2,2.1040719542921638e-07,0,10,success,0.0053760539624371,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-10-29,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-10-29,GMV,1,0,46,0.0002350116682383,0,6,success,0.0004699607067938,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-10-29,CtR-only,1,151,2,7.549200928972631e-11,0,10,success,0.0002192123145876,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-10-29,MDP,1,300,1,0.0406784206615403,0,9,success,-2.0034247487590653,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-10-29,CtB-only,1,300,2,0.0039445926126667,0,9,success,0.0004634936366554,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-10-29,Main,1,300,2,3.058882783070958e-10,0,10,success,0.0040980319164066,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-11-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-11-30,GMV,1,0,47,0.000180495540401,0,6,success,0.0005348716226332,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-11-30,CtR-only,1,214,2,6.157754431736764e-11,0,10,success,0.000221078459489,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-11-30,MDP,1,300,1,0.0124601977402605,0,9,success,-2.021000002793581,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-11-30,CtB-only,1,300,2,0.001485904492592,0,9,success,0.0003886335756915,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-11-30,Main,1,300,1,5.427138085945579e-10,0,10,success,0.0041210873045224,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-12-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-12-31,GMV,1,0,50,0.0001830466349712,0,7,success,0.0005183752520023,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-12-31,CtR-only,1,207,2,5.337291287244574e-11,0,10,success,0.0002151229245557,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-12-31,MDP,1,300,1,7.160723346098896e-10,0,10,success,-2.022306952104632,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-12-31,CtB-only,1,300,3,8.806209020786896e-11,0,10,success,0.0003917244355729,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2021-12-31,Main,1,154,2,3.6080165842301256e-10,0,10,success,0.0044681153252658,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-01-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-01-31,GMV,1,0,44,0.0001928348924351,0,6,success,0.0005464632530021,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-01-31,CtR-only,1,105,2,5.820840295278407e-11,0,10,success,0.0002107318856117,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-01-31,MDP,1,300,2,0.003270911304772,0,9,success,-1.9983731565840204,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-01-31,CtB-only,1,300,3,6.719195901869183e-11,0,10,success,0.0004094504066848,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-01-31,Main,1,300,1,3.997978068210685e-10,0,10,success,0.0051217718506651,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-02-28,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-02-28,GMV,1,0,47,0.0002441362017182,0,6,success,0.0006114111714231,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-02-28,CtR-only,1,240,2,5.0125021764204536e-11,0,10,success,0.0002120950012124,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-02-28,MDP,1,207,1,0.0239814932060748,0,9,success,-1.973047456333684,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-02-28,CtB-only,1,300,2,0.00224152012696,0,9,success,0.000513967356024,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-02-28,Main,1,300,1,1.5057173998423515e-10,0,10,success,0.0033449423389823,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-03-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-03-31,GMV,1,0,47,0.0001870478770517,0,7,success,0.0010361191530426,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-03-31,CtR-only,1,215,2,3.857348172638285e-11,0,10,success,0.0003697561259029,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-03-31,MDP,1,300,1,6.435464048854838e-10,0,10,success,-2.1123057375810683,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-03-31,CtB-only,1,300,2,2.101904906615467e-07,0,10,success,0.0010947293563083,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-03-31,Main,1,296,2,9.187975955583273e-10,0,10,success,0.0015016647602153,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-04-29,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-04-29,GMV,1,0,43,0.0001918343448932,0,6,success,0.0010775308593514,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-04-29,CtR-only,1,161,2,4.202908008563917e-11,0,10,success,0.000168511015506,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-04-29,MDP,1,300,1,0.0342160888955334,0,9,success,-2.0640979726338418,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-04-29,CtB-only,1,300,2,0.0055231403760598,0,9,success,0.0005958883554672,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-04-29,Main,1,266,2,6.008577434230142e-10,0,10,success,0.001078891361896,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-05-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-05-31,GMV,1,0,39,0.0002434071485481,0,6,success,0.0011482898131451,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-05-31,CtR-only,1,221,2,3.0379158476856267e-11,0,10,success,0.0001768671144947,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-05-31,MDP,1,300,2,0.0412200407214532,0,9,success,-2.031690249292845,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-05-31,CtB-only,1,300,2,0.0056252630638491,0,9,success,0.0006832306306526,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-05-31,Main,1,300,2,5.059341352244786e-10,0,10,success,0.0011758501919688,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-06-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-06-30,GMV,1,0,42,0.0004470687803036,0,7,success,0.0012643425417446,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-06-30,CtR-only,1,239,2,2.8826056729979905e-11,0,10,success,0.0001802124845178,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-06-30,MDP,1,300,2,0.0442421515682115,0,9,success,-1.949971220391064,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-06-30,CtB-only,1,300,2,0.0056881601441084,0,9,success,0.0009378683412792,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-06-30,Main,1,300,2,2.1982513405889625e-07,0,10,success,0.0028254860424655,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-07-29,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-07-29,GMV,1,0,39,0.0004099354812089,0,5,success,0.0013416009463462,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-07-29,CtR-only,1,235,2,2.7437399998415936e-11,0,10,success,0.0001745108908763,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-07-29,MDP,1,300,2,0.0605882498433189,0,8,success,-1.916041996243892,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-07-29,CtB-only,1,300,2,0.0065931409843355,0,8,success,0.0011296517897748,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-07-29,Main,1,300,2,3.634012855881786e-10,0,10,success,0.0035512387763281,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-08-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-08-31,GMV,1,0,33,0.0004725239919089,0,4,success,0.0013551542535514,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-08-31,CtR-only,1,238,2,2.6908852043727e-11,0,10,success,0.0001770446148818,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-08-31,MDP,1,300,1,0.0801215013455262,0,8,success,-1.8971536148468624,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-08-31,CtB-only,1,300,2,0.0088060215743687,0,8,success,0.0012462115851251,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-08-31,Main,1,276,2,3.6944723170140414e-10,0,10,success,0.0045776056546349,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-09-30,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-09-30,GMV,1,0,33,0.0007594173752133,0,4,success,0.001406394010459,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-09-30,CtR-only,1,282,2,2.457366594625108e-11,0,10,success,0.000185131122192,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-09-30,MDP,1,300,1,0.0931403759311047,0,7,success,-1.799573176253329,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-09-30,CtB-only,1,300,2,0.0091552115218424,0,8,success,0.0012622441601591,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-09-30,Main,1,300,2,2.8679798203796425e-10,0,10,success,0.0047896822219201,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-10-31,EW,1,0,0,0.0,0,10,success,0.0,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
2022-10-31,GMV,1,0,27,0.0009508584350255,0,4,success,0.001406781855475,full__robust__d04__20260419__01,full,,2021-01-01,2025-12-31
