date,strategy,asset,ctr
2018-07-31,Main,TIP,0.002502245884667126
2018-07-31,Main,LQD,0.0026311023022193665
2018-07-31,Main,VNQ,0.0024894215316720062
2018-07-31,Main,GLD,0.0024946458295685607
2018-07-31,Main,DBC,0.002489278621987902
2018-08-31,EW,SPY,0.007383505029169148
2018-08-31,EW,VEA,0.004805290873235236
2018-08-31,EW,VWO,0.00011486858677083605
2018-08-31,EW,IEF,0.001395842441040487
2018-08-31,EW,SHY,-2.9944187715234754e-05
2018-08-31,EW,TIP,0.009535138933095277
2018-08-31,EW,LQD,0.0005308445878032138
2018-08-31,EW,VNQ,0.009607450023163927
2018-08-31,EW,GLD,0.007615495744514333
2018-08-31,EW,DBC,0.014033600060230042
2018-08-31,GMV,SPY,0.00014439156830958798
2018-08-31,GMV,VEA,2.1987044393539574e-19
2018-08-31,GMV,VWO,0.0007901328135025757
2018-08-31,GMV,IEF,3.300468754329565e-05
2018-08-31,GMV,SHY,0.012926058727596671
2018-08-31,GMV,TIP,0.0005274176338899788
