date,strategy,asset,weight
2019-03-29,CtR-only,VNQ,0.038490670891543656
2019-03-29,CtR-only,GLD,0.03796475768973274
2019-03-29,CtR-only,DBC,0.02658133691651697
2019-03-29,MDP,SPY,0.040793102731768116
2019-03-29,MDP,VEA,0.06692337448663989
2019-03-29,MDP,VWO,0.2556091608278726
2019-03-29,MDP,IEF,0.0
2019-03-29,MDP,SHY,0.4529757691838481
2019-03-29,MDP,TIP,0.07158156399778635
2019-03-29,MDP,LQD,0.05703835119626642
2019-03-29,MDP,VNQ,0.020877354638974985
2019-03-29,MDP,GLD,0.02541672559921299
2019-03-29,MDP,DBC,0.008784597337630418
2019-03-29,CtB-only,SPY,0.04255864538653718
2019-03-29,CtB-only,VEA,0.06709524550339417
2019-03-29,CtB-only,VWO,0.23466418494573488
2019-03-29,CtB-only,IEF,0.0
2019-03-29,CtB-only,SHY,0.4675880669636741
2019-03-29,CtB-only,TIP,0.0630478192577943
2019-03-29,CtB-only,LQD,0.06178077328681443
2019-03-29,CtB-only,VNQ,0.024618249390422273
2019-03-29,CtB-only,GLD,0.029151776907925645
2019-03-29,CtB-only,DBC,0.00949523835770308
2019-03-29,Main,SPY,0.03918908710852337
2019-03-29,Main,VEA,0.060578507822527536
2019-03-29,Main,VWO,0.15194550871260398
2019-03-29,Main,IEF,0.09421550158752608
2019-03-29,Main,SHY,0.3777821144971291
2019-03-29,Main,TIP,0.0351281788699162
2019-03-29,Main,LQD,0.1414841134601626
2019-03-29,Main,VNQ,0.03698989499983009
2019-03-29,Main,GLD,0.037314477504224924
2019-03-29,Main,DBC,0.025372615437556183
2019-04-30,EW,SPY,0.1
2019-04-30,EW,VEA,0.1
2019-04-30,EW,VWO,0.1
2019-04-30,EW,IEF,0.1
2019-04-30,EW,SHY,0.1
2019-04-30,EW,TIP,0.1
2019-04-30,EW,LQD,0.1
2019-04-30,EW,VNQ,0.1
2019-04-30,EW,GLD,0.1
2019-04-30,EW,DBC,0.1
2019-04-30,GMV,SPY,0.0036272040033195094
2019-04-30,GMV,VEA,0.0
2019-04-30,GMV,VWO,0.03531502766537629
2019-04-30,GMV,IEF,0.03254418494283355
2019-04-30,GMV,SHY,0.7224618020794182
2019-04-30,GMV,TIP,0.017980688288066156
2019-04-30,GMV,LQD,0.14824620239014727
2019-04-30,GMV,VNQ,0.03982489063083886
2019-04-30,GMV,GLD,1.3031897989749141e-18
2019-04-30,GMV,DBC,3.1519344046211486e-18
2019-04-30,CtR-only,SPY,0.04085782377278904
2019-04-30,CtR-only,VEA,0.06033932215329074
2019-04-30,CtR-only,VWO,0.15303543952345416
2019-04-30,CtR-only,IEF,0.10361907923332193
2019-04-30,CtR-only,SHY,0.35256941715878415
2019-04-30,CtR-only,TIP,0.038105022040277006
2019-04-30,CtR-only,LQD,0.14572114969892697
2019-04-30,CtR-only,VNQ,0.040322427231862995
2019-04-30,CtR-only,GLD,0.037639001043720824
2019-04-30,CtR-only,DBC,0.027791318143572163
2019-04-30,MDP,SPY,0.04250944334923552
2019-04-30,MDP,VEA,0.05601067874202737
2019-04-30,MDP,VWO,0.270441967382236
2019-04-30,MDP,IEF,0.0
2019-04-30,MDP,SHY,0.4396924421556454
2019-04-30,MDP,TIP,0.06628270275710098
2019-04-30,MDP,LQD,0.056622547998708146
2019-04-30,MDP,VNQ,0.03284791732602272
2019-04-30,MDP,GLD,0.023689101676126072
2019-04-30,MDP,DBC,0.011903198612897674
2019-04-30,CtB-only,SPY,0.043795714798601185
2019-04-30,CtB-only,VEA,0.056139314528594844
2019-04-30,CtB-only,VWO,0.25155359764937363
2019-04-30,CtB-only,IEF,0.0
2019-04-30,CtB-only,SHY,0.4535838466896719
2019-04-30,CtB-only,TIP,0.05780786584680479
2019-04-30,CtB-only,LQD,0.06051287204930927
2019-04-30,CtB-only,VNQ,0.03773404876728823
2019-04-30,CtB-only,GLD,0.026934713863337966
2019-04-30,CtB-only,DBC,0.011938025807018207
2019-04-30,Main,SPY,0.04067396361819976
2019-04-30,Main,VEA,0.059674861034465794
2019-04-30,Main,VWO,0.15355738189047763
2019-04-30,Main,IEF,0.09827384174491453
2019-04-30,Main,SHY,0.3643772452210554
2019-04-30,Main,TIP,0.03723785129749348
2019-04-30,Main,LQD,0.14287219149451463
2019-04-30,Main,VNQ,0.039327188653830385
2019-04-30,Main,GLD,0.03701052958853337
2019-04-30,Main,DBC,0.02699494545651503
2019-05-31,EW,SPY,0.1
2019-05-31,EW,VEA,0.1
2019-05-31,EW,VWO,0.1
2019-05-31,EW,IEF,0.1
2019-05-31,EW,SHY,0.1
2019-05-31,EW,TIP,0.1
2019-05-31,EW,LQD,0.1
2019-05-31,EW,VNQ,0.1
2019-05-31,EW,GLD,0.1
2019-05-31,EW,DBC,0.1
2019-05-31,GMV,SPY,0.006956380093286453
2019-05-31,GMV,VEA,1.3645263575505306e-18
2019-05-31,GMV,VWO,0.04645036139819733
2019-05-31,GMV,IEF,0.04210374735598519
2019-05-31,GMV,SHY,0.7270001981865906
2019-05-31,GMV,TIP,0.02265611770112562
2019-05-31,GMV,LQD,0.1253583042669653
2019-05-31,GMV,VNQ,0.029474890997849612
2019-05-31,GMV,GLD,2.4938426413356515e-18
2019-05-31,GMV,DBC,0.0
2019-05-31,CtR-only,SPY,0.04051418255168722
2019-05-31,CtR-only,VEA,0.061798508382732195
2019-05-31,CtR-only,VWO,0.15967421699052675
2019-05-31,CtR-only,IEF,0.10568669783919311
2019-05-31,CtR-only,SHY,0.34987624518819294
2019-05-31,CtR-only,TIP,0.03764972016012978
2019-05-31,CtR-only,LQD,0.14135581334699493
2019-05-31,CtR-only,VNQ,0.0382672520541888
2019-05-31,CtR-only,GLD,0.03788420265887993
2019-05-31,CtR-only,DBC,0.027293160827474412
2019-05-31,MDP,SPY,0.046840838944195724
2019-05-31,MDP,VEA,0.06415101373883049
2019-05-31,MDP,VWO,0.29247312982066914
2019-05-31,MDP,IEF,0.0
2019-05-31,MDP,SHY,0.4339734248176895
2019-05-31,MDP,TIP,0.07850432416224098
2019-05-31,MDP,LQD,0.03304041976457162
