date,strategy,turnover
2018-11-30,CtR-only,0.014732733753814543
2018-11-30,MDP,0.041568954889675575
2018-11-30,CtB-only,0.036993072231713366
2018-11-30,Main,0.01432588128686299
2018-12-31,EW,0.0
2018-12-31,GMV,0.04235516895914863
2018-12-31,CtR-only,0.027771769025437536
2018-12-31,MDP,0.03767979965722932
2018-12-31,CtB-only,0.041732259573512176
2018-12-31,Main,0.02884941207374059
2019-01-31,EW,0.0
2019-01-31,GMV,0.04463825218770779
2019-01-31,CtR-only,0.015325247272222554
2019-01-31,MDP,0.0716209804688715
2019-01-31,CtB-only,0.053706147554063575
2019-01-31,Main,0.026968581912991858
2019-02-28,EW,0.0
2019-02-28,GMV,0.025704486487619378
2019-02-28,CtR-only,0.02772646267515681
2019-02-28,MDP,0.04753106990478599
2019-02-28,CtB-only,0.05759093409519789
2019-02-28,Main,0.04933763548817596
2019-03-29,EW,0.0
2019-03-29,GMV,0.023454177848218145
2019-03-29,CtR-only,0.01577945008726467
2019-03-29,MDP,0.03954656019282188
2019-03-29,CtB-only,0.04842594056860385
2019-03-29,Main,0.01833532742840064
2019-04-30,EW,0.0
2019-04-30,GMV,0.035061222802116626
2019-04-30,CtR-only,0.01839174623322301
2019-04-30,MDP,0.06327662226829157
2019-04-30,CtB-only,0.06737013788376774
2019-04-30,Main,0.029224927959653958
2019-05-31,EW,0.0
2019-05-31,GMV,0.06647579551234264
2019-05-31,CtR-only,0.020821567835088567
2019-05-31,MDP,0.10360741472811602
2019-05-31,CtB-only,0.1027308102739825
2019-05-31,Main,0.025011429796933233
2019-06-28,EW,0.0
2019-06-28,GMV,0.07049853556283923
2019-06-28,CtR-only,0.018096359321989063
2019-06-28,MDP,0.06891386065611396
2019-06-28,CtB-only,0.07750662881585779
2019-06-28,Main,0.05007534002063766
2019-07-31,EW,0.0
2019-07-31,GMV,0.045173887069908374
2019-07-31,CtR-only,0.027619816622497465
2019-07-31,MDP,0.0525327450543519
2019-07-31,CtB-only,0.05408528898192877
2019-07-31,Main,0.029081557910755926
2019-08-30,EW,0.0
2019-08-30,GMV,0.06159053530967062
2019-08-30,CtR-only,0.020509175350786637
2019-08-30,MDP,0.08579163075837037
2019-08-30,CtB-only,0.05513265903623501
2019-08-30,Main,0.05662898369737344
2019-09-30,EW,0.0
2019-09-30,GMV,0.06345492990916457
2019-09-30,CtR-only,0.027887937027134876
2019-09-30,MDP,0.04775594920965437
2019-09-30,CtB-only,0.05797392599859852
2019-09-30,Main,0.03618053216462121
2019-10-31,EW,0.0
2019-10-31,GMV,0.018740525951807054
2019-10-31,CtR-only,0.026541746565897528
2019-10-31,MDP,0.0780048113929045
2019-10-31,CtB-only,0.06139328499601025
2019-10-31,Main,0.029660381055948516
2019-11-29,EW,0.0
2019-11-29,GMV,0.03320208157765692
2019-11-29,CtR-only,0.02697184561067474
2019-11-29,MDP,0.04405205518333173
2019-11-29,CtB-only,0.03577544848149715
2019-11-29,Main,0.02966561164756589
2019-12-31,EW,0.0
2019-12-31,GMV,0.09105241937252612
2019-12-31,CtR-only,0.04562364107477199
2019-12-31,MDP,0.07123788081189394
2019-12-31,CtB-only,0.07091719255080298
2019-12-31,Main,0.051961398988255386
2020-01-31,EW,0.0
2020-01-31,GMV,0.018988273201308352
2020-01-31,CtR-only,0.014892656859265357
2020-01-31,MDP,0.03826553059561118
2020-01-31,CtB-only,0.04267186557052806
2020-01-31,Main,0.05338697481258856
2020-02-28,EW,0.0
2020-02-28,GMV,0.20542478574627515
2020-02-28,CtR-only,0.0630827800061518
2020-02-28,MDP,0.11923393497755089
2020-02-28,CtB-only,0.141856164167391
2020-02-28,Main,0.08687233927397373
2020-03-31,EW,0.0
2020-03-31,GMV,0.5553347321030668
2020-03-31,CtR-only,0.21408914389258596
2020-03-31,MDP,0.26734518090792136
2020-03-31,CtB-only,0.24983652890297772
2020-03-31,Main,0.2488098601669279
2020-04-30,EW,0.0
2020-04-30,GMV,0.0709651015489847
2020-04-30,CtR-only,0.05348431819026898
2020-04-30,MDP,0.0644548221854858
2020-04-30,CtB-only,0.05929874241921073
2020-04-30,Main,0.06091094281662061
2020-05-29,EW,0.0
2020-05-29,GMV,0.023579261996745163
2020-05-29,CtR-only,0.013373127266324857
2020-05-29,MDP,0.019009821508830405
2020-05-29,CtB-only,0.020213280895846637
2020-05-29,Main,0.012501078937643479
2020-06-30,EW,0.0
2020-06-30,GMV,0.0350626409684687
2020-06-30,CtR-only,0.021637815740015037
2020-06-30,MDP,0.02985329064084632
2020-06-30,CtB-only,0.02775780317875205
2020-06-30,Main,0.022762278762656775
2020-07-31,EW,0.0
2020-07-31,GMV,0.018609587634834647
2020-07-31,CtR-only,0.011937780799853435
2020-07-31,MDP,0.020103704865719028
2020-07-31,CtB-only,0.01783840408749731
2020-07-31,Main,0.012108654351793847
2020-08-31,EW,0.0
2020-08-31,GMV,0.02423660915372585
2020-08-31,CtR-only,0.012321621199646332
2020-08-31,MDP,0.03544096779425427
2020-08-31,CtB-only,0.03409056932726401
2020-08-31,Main,0.014803330383949244
2020-09-30,EW,0.0
2020-09-30,GMV,0.02037356408968147
2020-09-30,CtR-only,0.017884810195591353
2020-09-30,MDP,0.03379892319582236
2020-09-30,CtB-only,0.03141798450873674
2020-09-30,Main,0.018904354044484553
2020-10-30,EW,0.0
2020-10-30,GMV,0.011632880131898027
2020-10-30,CtR-only,0.010572519506455384
2020-10-30,MDP,0.02064754985118588
2020-10-30,CtB-only,0.021464649628712047
2020-10-30,Main,0.01094099316756448
2020-11-30,EW,0.0
2020-11-30,GMV,0.007038628961917257
2020-11-30,CtR-only,0.006761539462289124
2020-11-30,MDP,0.0250970261129942
2020-11-30,CtB-only,0.025056563123142177
2020-11-30,Main,0.005698493490104175
