date,strategy,asset,ctr
2021-03-31,GMV,VEA,1.0208799683277853e-19
2021-03-31,GMV,VWO,0.005452204809214192
2021-03-31,GMV,IEF,0.0
2021-03-31,GMV,SHY,0.01680278490447434
2021-03-31,GMV,TIP,0.0
2021-03-31,GMV,LQD,0.0034298456274186686
2021-03-31,GMV,VNQ,0.0006667946734695469
2021-03-31,GMV,GLD,0.00012376244524133973
2021-03-31,GMV,DBC,0.0
2021-03-31,CtR-only,SPY,0.004041991233443781
2021-03-31,CtR-only,VEA,0.004040337714488112
2021-03-31,CtR-only,VWO,0.0041670668233179655
2021-03-31,CtR-only,IEF,0.003994056997724342
2021-03-31,CtR-only,SHY,0.003730511256074195
2021-03-31,CtR-only,TIP,0.004021585053408475
2021-03-31,CtR-only,LQD,0.003967898850090066
2021-03-31,CtR-only,VNQ,0.004022641665679762
2021-03-31,CtR-only,GLD,0.004020647220011621
2021-03-31,CtR-only,DBC,0.004016381076025822
2021-03-31,MDP,SPY,0.004446270099307592
2021-03-31,MDP,VEA,0.002974086058759238
2021-03-31,MDP,VWO,0.007770695235976898
2021-03-31,MDP,IEF,0.0
2021-03-31,MDP,SHY,0.006783484054680216
2021-03-31,MDP,TIP,0.0
2021-03-31,MDP,LQD,0.002604142452269241
2021-03-31,MDP,VNQ,0.002296022876763063
2021-03-31,MDP,GLD,0.005461411573466808
2021-03-31,MDP,DBC,0.0004968400419896822
2021-03-31,CtB-only,SPY,0.0046461499309516235
2021-03-31,CtB-only,VEA,0.003053590773123555
2021-03-31,CtB-only,VWO,0.0077418353942261915
2021-03-31,CtB-only,IEF,0.0
2021-03-31,CtB-only,SHY,0.006875047965366667
2021-03-31,CtB-only,TIP,0.0
2021-03-31,CtB-only,LQD,0.002569419966985965
2021-03-31,CtB-only,VNQ,0.0025935904254637174
2021-03-31,CtB-only,GLD,0.004825158675475411
2021-03-31,CtB-only,DBC,0.00040073673204143594
2021-03-31,Main,SPY,0.0037747992666495585
2021-03-31,Main,VEA,0.003738691945072402
2021-03-31,Main,VWO,0.005582266230732735
2021-03-31,Main,IEF,0.00232382164843327
2021-03-31,Main,SHY,0.005843441556994256
2021-03-31,Main,TIP,0.002254130645762618
2021-03-31,Main,LQD,0.003802307028958196
2021-03-31,Main,VNQ,0.002335891797634636
2021-03-31,Main,GLD,0.0028209790858121577
2021-03-31,Main,DBC,0.0022606395156945193
2021-04-30,EW,SPY,0.011643545809565309
2021-04-30,EW,VEA,0.00680152126678443
2021-04-30,EW,VWO,0.00015584535851184762
2021-04-30,EW,IEF,0.0031374478896671427
2021-04-30,EW,SHY,0.00012895558380298194
2021-04-30,EW,TIP,0.01524561720531116
2021-04-30,EW,LQD,0.0012657184191524394
2021-04-30,EW,VNQ,0.01464002211374608
2021-04-30,EW,GLD,0.0167519401798702
2021-04-30,EW,DBC,0.016241667104425622
2021-04-30,GMV,SPY,0.00015691392583307205
2021-04-30,GMV,VEA,0.0
2021-04-30,GMV,VWO,0.0037573521145677037
2021-04-30,GMV,IEF,4.385162999525628e-20
2021-04-30,GMV,SHY,0.01618346615529329
2021-04-30,GMV,TIP,0.0
2021-04-30,GMV,LQD,0.0036245486762737345
2021-04-30,GMV,VNQ,0.0005671589435908628
2021-04-30,GMV,GLD,0.0001086635530314547
2021-04-30,GMV,DBC,0.0
2021-04-30,CtR-only,SPY,0.003730170155348068
2021-04-30,CtR-only,VEA,0.0037118092256802214
2021-04-30,CtR-only,VWO,0.0038760535757080103
2021-04-30,CtR-only,IEF,0.00366886327272415
2021-04-30,CtR-only,SHY,0.0035789721623809357
2021-04-30,CtR-only,TIP,0.0037232880644627263
2021-04-30,CtR-only,LQD,0.0036960833229967307
2021-04-30,CtR-only,VNQ,0.0037275141102251844
2021-04-30,CtR-only,GLD,0.0037237898946113047
2021-04-30,CtR-only,DBC,0.0037221321288990424
2021-04-30,MDP,SPY,0.003640834772694133
2021-04-30,MDP,VEA,0.0031615701369622656
2021-04-30,MDP,VWO,0.007038792024175061
2021-04-30,MDP,IEF,0.0
2021-04-30,MDP,SHY,0.006726939583942093
2021-04-30,MDP,TIP,0.0
2021-04-30,MDP,LQD,0.0019352622114111576
2021-04-30,MDP,VNQ,0.003196455365929833
2021-04-30,MDP,GLD,0.004661651942458449
2021-04-30,MDP,DBC,0.0003326110392384643
2021-04-30,CtB-only,SPY,0.0037670270201058845
2021-04-30,CtB-only,VEA,0.0032551806964792335
2021-04-30,CtB-only,VWO,0.006997725653122581
2021-04-30,CtB-only,IEF,0.0
2021-04-30,CtB-only,SHY,0.006788252702018388
2021-04-30,CtB-only,TIP,0.0
2021-04-30,CtB-only,LQD,0.0019282823949497818
2021-04-30,CtB-only,VNQ,0.0032628880757451257
2021-04-30,CtB-only,GLD,0.004427305392459995
2021-04-30,CtB-only,DBC,0.00020086408922305514
2021-04-30,Main,SPY,0.0032525781922386893
2021-04-30,Main,VEA,0.0037964517145273294
2021-04-30,Main,VWO,0.004741044203982947
2021-04-30,Main,IEF,0.0022937941623864875
2021-04-30,Main,SHY,0.005557314360623101
2021-04-30,Main,TIP,0.0021691110865868306
2021-04-30,Main,LQD,0.003309075044095723
2021-04-30,Main,VNQ,0.002387187096426005
2021-04-30,Main,GLD,0.0030982379018976176
2021-04-30,Main,DBC,0.0021113659252269454
2021-05-28,EW,SPY,0.010430604073468689
2021-05-28,EW,VEA,0.007661282883178651
2021-05-28,EW,VWO,0.00045976868417754464
2021-05-28,EW,IEF,0.0031315285670995207
2021-05-28,EW,SHY,0.0001445570054131897
2021-05-28,EW,TIP,0.014518191059372581
2021-05-28,EW,LQD,0.0013354990542273596
2021-05-28,EW,VNQ,0.013865786056193593
2021-05-28,EW,GLD,0.014796939357273076
2021-05-28,EW,DBC,0.015612282317196288
2021-05-28,GMV,SPY,0.0002455598922265736
2021-05-28,GMV,VEA,9.823047595033812e-20
2021-05-28,GMV,VWO,0.003699604811835387
2021-05-28,GMV,IEF,0.0
2021-05-28,GMV,SHY,0.016244321491427165
2021-05-28,GMV,TIP,0.0
2021-05-28,GMV,LQD,0.003628023742799701
2021-05-28,GMV,VNQ,0.00044438471858249785
2021-05-28,GMV,GLD,0.00016570785579747067
2021-05-28,GMV,DBC,4.48659606663771e-20
2021-05-28,CtR-only,SPY,0.0036979378149383938
2021-05-28,CtR-only,VEA,0.0036986526984495393
2021-05-28,CtR-only,VWO,0.0037542889961516127
2021-05-28,CtR-only,IEF,0.0036845582981629224
2021-05-28,CtR-only,SHY,0.0036480013753368867
2021-05-28,CtR-only,TIP,0.0037005182381905813
2021-05-28,CtR-only,LQD,0.0036890958873690774
2021-05-28,CtR-only,VNQ,0.0037021745424471106
2021-05-28,CtR-only,GLD,0.003698980695579625
2021-05-28,CtR-only,DBC,0.003699223249261202
2021-05-28,MDP,SPY,0.004448746904216757
2021-05-28,MDP,VEA,0.0029142832470346143
2021-05-28,MDP,VWO,0.006537830820149562
2021-05-28,MDP,IEF,0.0
2021-05-28,MDP,SHY,0.006831785403817341
2021-05-28,MDP,TIP,0.0
2021-05-28,MDP,LQD,0.002251932488892128
2021-05-28,MDP,VNQ,0.0024886444518080813
2021-05-28,MDP,GLD,0.004686949292457571
2021-05-28,MDP,DBC,0.00036950664873730137
2021-05-28,CtB-only,SPY,0.004559416227718554
2021-05-28,CtB-only,VEA,0.003022087793394216
2021-05-28,CtB-only,VWO,0.006524861636205711
2021-05-28,CtB-only,IEF,0.0
2021-05-28,CtB-only,SHY,0.006921072054285591
2021-05-28,CtB-only,TIP,0.0
2021-05-28,CtB-only,LQD,0.0021830466417705322
2021-05-28,CtB-only,VNQ,0.0025193482782230017
2021-05-28,CtB-only,GLD,0.004468324182651608
2021-05-28,CtB-only,DBC,0.00027373868713368945
2021-05-28,Main,SPY,0.0036851706135200995
2021-05-28,Main,VEA,0.003689024169426045
2021-05-28,Main,VWO,0.004490834512306595
2021-05-28,Main,IEF,0.002376523399698328
2021-05-28,Main,SHY,0.005610390382628902
2021-05-28,Main,TIP,0.002051790976184129
2021-05-28,Main,LQD,0.0034103580326357063
2021-05-28,Main,VNQ,0.002225312350283696
2021-05-28,Main,GLD,0.0030016307922089993
2021-05-28,Main,DBC,0.002012460674832813
2021-06-30,EW,SPY,0.00975627131012277
2021-06-30,EW,VEA,0.009365412809524487
2021-06-30,EW,VWO,0.0008761420593828851
2021-06-30,EW,IEF,0.002695083963470047
2021-06-30,EW,SHY,0.00014552864073184718
2021-06-30,EW,TIP,0.01243991206608231
2021-06-30,EW,LQD,0.0016093218799857485
2021-06-30,EW,VNQ,0.011941242625237615
2021-06-30,EW,GLD,0.011818567366852464
2021-06-30,EW,DBC,0.014321488249027296
2021-06-30,GMV,SPY,0.0001608669068350389
2021-06-30,GMV,VEA,3.99216905348673e-20
2021-06-30,GMV,VWO,0.0023438012739802993
2021-06-30,GMV,IEF,0.0
2021-06-30,GMV,SHY,0.01596365726849648
2021-06-30,GMV,TIP,3.314798286024082e-20
2021-06-30,GMV,LQD,0.0021673724145332813
2021-06-30,GMV,VNQ,0.0003451204664840877
2021-06-30,GMV,GLD,6.529790803110363e-05
2021-06-30,GMV,DBC,4.851307419104229e-20
2021-06-30,CtR-only,SPY,0.0034538805172039857
2021-06-30,CtR-only,VEA,0.0034514951253573566
2021-06-30,CtR-only,VWO,0.003552069184655495
2021-06-30,CtR-only,IEF,0.0034437268485946813
2021-06-30,CtR-only,SHY,0.0032077871966635025
2021-06-30,CtR-only,TIP,0.0034489039617921578
2021-06-30,CtR-only,LQD,0.003509800831962055
2021-06-30,CtR-only,VNQ,0.0034531322521112588
2021-06-30,CtR-only,GLD,0.003449313794599544
2021-06-30,CtR-only,DBC,0.0034461066456775583
2021-06-30,MDP,SPY,0.004447355065995466
2021-06-30,MDP,VEA,0.0022034943747058916
2021-06-30,MDP,VWO,0.00592753924335365
2021-06-30,MDP,IEF,9.224028532433875e-05
2021-06-30,MDP,SHY,0.006378160113910466
2021-06-30,MDP,TIP,0.0
2021-06-30,MDP,LQD,0.0013649222257440428
2021-06-30,MDP,VNQ,0.0027887962358517917
2021-06-30,MDP,GLD,0.0038223876086142024
2021-06-30,MDP,DBC,0.0005093411600448954
2021-06-30,CtB-only,SPY,0.004532985151735845
2021-06-30,CtB-only,VEA,0.0022455748447339705
2021-06-30,CtB-only,VWO,0.006028285771457418
2021-06-30,CtB-only,IEF,0.0
2021-06-30,CtB-only,SHY,0.006327014079401494
2021-06-30,CtB-only,TIP,0.0
2021-06-30,CtB-only,LQD,0.0014632582292302817
2021-06-30,CtB-only,VNQ,0.0025948043392611314
2021-06-30,CtB-only,GLD,0.0037976704678839963
2021-06-30,CtB-only,DBC,0.0005468508189728229
2021-06-30,Main,SPY,0.0036563741671283376
2021-06-30,Main,VEA,0.0031554786444267006
2021-06-30,Main,VWO,0.0037411012009400096
2021-06-30,Main,IEF,0.002454230945072765
2021-06-30,Main,SHY,0.005041179143248442
2021-06-30,Main,TIP,0.001938104963306307
2021-06-30,Main,LQD,0.0029446344755242842
2021-06-30,Main,VNQ,0.0021602253826413383
2021-06-30,Main,GLD,0.0029711592842093645
2021-06-30,Main,DBC,0.0019500949363714566
2021-07-30,EW,SPY,0.010109027271290639
2021-07-30,EW,VEA,0.009104821172824656
2021-07-30,EW,VWO,0.0007586573053886941
2021-07-30,EW,IEF,0.002459271520653234
2021-07-30,EW,SHY,0.00015461361505069666
2021-07-30,EW,TIP,0.012340015441516115
2021-07-30,EW,LQD,0.0016327973343676398
2021-07-30,EW,VNQ,0.01184119104747331
2021-07-30,EW,GLD,0.01159222550121712
2021-07-30,EW,DBC,0.013835119536259233
2021-07-30,GMV,SPY,0.00021991188859933242
2021-07-30,GMV,VEA,0.0
2021-07-30,GMV,VWO,0.0023078034480080636
2021-07-30,GMV,IEF,6.405761732798974e-20
2021-07-30,GMV,SHY,0.01627341745142332
2021-07-30,GMV,TIP,0.0
2021-07-30,GMV,LQD,0.0023229051762623304
2021-07-30,GMV,VNQ,0.0003893538187545467
2021-07-30,GMV,GLD,4.691180883553939e-05
2021-07-30,GMV,DBC,2.6517761741531178e-20
2021-07-30,CtR-only,SPY,0.0034460095647289935
2021-07-30,CtR-only,VEA,0.003444054433661358
2021-07-30,CtR-only,VWO,0.0034626526143827214
2021-07-30,CtR-only,IEF,0.0034381194374062704
2021-07-30,CtR-only,SHY,0.00340289981813565
2021-07-30,CtR-only,TIP,0.003445401569844629
2021-07-30,CtR-only,LQD,0.003458531742268262
2021-07-30,CtR-only,VNQ,0.0034458282439233296
2021-07-30,CtR-only,GLD,0.0034454110014465445
2021-07-30,CtR-only,DBC,0.0034437745287461
2021-07-30,MDP,SPY,0.005114265122954037
2021-07-30,MDP,VEA,0.0020827194229886344
2021-07-30,MDP,VWO,0.006503602997428357
2021-07-30,MDP,IEF,0.00018094456472050852
2021-07-30,MDP,SHY,0.006253602919646853
2021-07-30,MDP,TIP,0.0
2021-07-30,MDP,LQD,0.0010878112811807852
2021-07-30,MDP,VNQ,0.0027931275342931747
2021-07-30,MDP,GLD,0.003640704085006964
2021-07-30,MDP,DBC,0.0006266341192305829
2021-07-30,CtB-only,SPY,0.005170208139212626
2021-07-30,CtB-only,VEA,0.002145702484179099
2021-07-30,CtB-only,VWO,0.006535722039369178
2021-07-30,CtB-only,IEF,4.999763640771815e-05
2021-07-30,CtB-only,SHY,0.00631981066864721
2021-07-30,CtB-only,TIP,0.0
2021-07-30,CtB-only,LQD,0.001177088479835383
2021-07-30,CtB-only,VNQ,0.0024379586521957415
2021-07-30,CtB-only,GLD,0.0035862580141147755
2021-07-30,CtB-only,DBC,0.0007683097249184462
2021-07-30,Main,SPY,0.003868612392916935
2021-07-30,Main,VEA,0.0031111107396039
2021-07-30,Main,VWO,0.003798693230575598
2021-07-30,Main,IEF,0.002601300201358956
2021-07-30,Main,SHY,0.005124124962359261
2021-07-30,Main,TIP,0.0019237406622928635
2021-07-30,Main,LQD,0.0028963663113606044
2021-07-30,Main,VNQ,0.002148489653544351
2021-07-30,Main,GLD,0.0028814644377333377
2021-07-30,Main,DBC,0.0020320137678441156
2021-08-31,EW,SPY,0.010623068488789906
2021-08-31,EW,VEA,0.008060577105139074
2021-08-31,EW,VWO,0.0007551980296693055
2021-08-31,EW,IEF,0.00241890927363775
2021-08-31,EW,SHY,0.00016303318635246133
2021-08-31,EW,TIP,0.012332979875409978
2021-08-31,EW,LQD,0.0016500628253047756
2021-08-31,EW,VNQ,0.011910922087479995
2021-08-31,EW,GLD,0.011391685495778788
2021-08-31,EW,DBC,0.013753947790136587
2021-08-31,GMV,SPY,0.00017875560675164473
2021-08-31,GMV,VEA,6.910888953791697e-20
2021-08-31,GMV,VWO,0.0020078332127249606
2021-08-31,GMV,IEF,0.0
2021-08-31,GMV,SHY,0.016327716696212444
2021-08-31,GMV,TIP,2.7630193744241306e-20
2021-08-31,GMV,LQD,0.002207950875040364
2021-08-31,GMV,VNQ,0.0003568805075012941
2021-08-31,GMV,GLD,4.0262672314923557e-05
2021-08-31,GMV,DBC,0.0
2021-08-31,CtR-only,SPY,0.0034193724905561755
2021-08-31,CtR-only,VEA,0.0034127223288887777
2021-08-31,CtR-only,VWO,0.0034341289697762687
2021-08-31,CtR-only,IEF,0.0034174049588584885
2021-08-31,CtR-only,SHY,0.0033604829418319615
2021-08-31,CtR-only,TIP,0.003416679469739019
2021-08-31,CtR-only,LQD,0.0034267157988996013
2021-08-31,CtR-only,VNQ,0.0034184475710117663
2021-08-31,CtR-only,GLD,0.0034169376240241046
2021-08-31,CtR-only,DBC,0.0034156596694549304
2021-08-31,MDP,SPY,0.005460844996851791
2021-08-31,MDP,VEA,0.002084466156913214
2021-08-31,MDP,VWO,0.0067077381084744295
2021-08-31,MDP,IEF,0.0
2021-08-31,MDP,SHY,0.006213600519894743
2021-08-31,MDP,TIP,0.0
2021-08-31,MDP,LQD,0.0007690352188463712
2021-08-31,MDP,VNQ,0.0018859635574779796
2021-08-31,MDP,GLD,0.003913172629559745
2021-08-31,MDP,DBC,0.0012103436344226978
2021-08-31,CtB-only,SPY,0.005526430021895296
2021-08-31,CtB-only,VEA,0.0021646961586868916
2021-08-31,CtB-only,VWO,0.006646017977066974
2021-08-31,CtB-only,IEF,0.0
2021-08-31,CtB-only,SHY,0.006244798768476582
2021-08-31,CtB-only,TIP,0.0
2021-08-31,CtB-only,LQD,0.0008392431355907061
2021-08-31,CtB-only,VNQ,0.0016460039371802998
2021-08-31,CtB-only,GLD,0.0038628736262190564
2021-08-31,CtB-only,DBC,0.0012784964150120033
2021-08-31,Main,SPY,0.003942651395946804
2021-08-31,Main,VEA,0.003058973322396454
2021-08-31,Main,VWO,0.003749810619844711
2021-08-31,Main,IEF,0.002594175494210929
2021-08-31,Main,SHY,0.005064449332587676
2021-08-31,Main,TIP,0.0018926012624104385
2021-08-31,Main,LQD,0.002841759461444015
2021-08-31,Main,VNQ,0.0020587593093934413
2021-08-31,Main,GLD,0.002808900387168833
2021-08-31,Main,DBC,0.002039613515338627
2021-09-30,EW,SPY,0.010169106509291275
2021-09-30,EW,VEA,0.007754148337872699
2021-09-30,EW,VWO,0.0009468194729728211
2021-09-30,EW,IEF,0.0023851072144583972
2021-09-30,EW,SHY,0.00016916709769985733
2021-09-30,EW,TIP,0.01110720160065576
2021-09-30,EW,LQD,0.0016838620335553449
2021-09-30,EW,VNQ,0.011601947131172553
2021-09-30,EW,GLD,0.010054834572710655
2021-09-30,EW,DBC,0.013418697661270445
2021-09-30,GMV,SPY,0.0002071137026024141
2021-09-30,GMV,VEA,1.1318877092899917e-19
2021-09-30,GMV,VWO,0.0019137709765033252
2021-09-30,GMV,IEF,0.0
2021-09-30,GMV,SHY,0.016641720219296725
2021-09-30,GMV,TIP,1.5455934796181023e-20
2021-09-30,GMV,LQD,0.0023344522552391526
2021-09-30,GMV,VNQ,0.0003914059290384083
2021-09-30,GMV,GLD,8.193145192646253e-05
2021-09-30,GMV,DBC,0.0
2021-09-30,CtR-only,SPY,0.00342105170497746
2021-09-30,CtR-only,VEA,0.0034194759963994924
2021-09-30,CtR-only,VWO,0.003447715036363419
2021-09-30,CtR-only,IEF,0.0034134915233678333
2021-09-30,CtR-only,SHY,0.0034073648168833795
2021-09-30,CtR-only,TIP,0.003418790281888767
2021-09-30,CtR-only,LQD,0.0034189907813466872
2021-09-30,CtR-only,VNQ,0.0034226291864255403
2021-09-30,CtR-only,GLD,0.003417850941610035
2021-09-30,CtR-only,DBC,0.0034213582035396003
2021-09-30,MDP,SPY,0.005598676628594714
2021-09-30,MDP,VEA,0.0022636573773284602
2021-09-30,MDP,VWO,0.005955207967272925
2021-09-30,MDP,IEF,0.0005138719734445017
2021-09-30,MDP,SHY,0.006287121569539091
2021-09-30,MDP,TIP,0.0
2021-09-30,MDP,LQD,0.0009393230104992172
2021-09-30,MDP,VNQ,0.0015359154646486049
2021-09-30,MDP,GLD,0.004148287891304991
2021-09-30,MDP,DBC,0.0016803782331227936
2021-09-30,CtB-only,SPY,0.005650469326115569
2021-09-30,CtB-only,VEA,0.0022885029317771624
2021-09-30,CtB-only,VWO,0.006273078204899342
2021-09-30,CtB-only,IEF,0.0002441856834252761
2021-09-30,CtB-only,SHY,0.006285263170669071
2021-09-30,CtB-only,TIP,0.0
2021-09-30,CtB-only,LQD,0.000915485762382152
2021-09-30,CtB-only,VNQ,0.0013387263163926783
2021-09-30,CtB-only,GLD,0.004117085273262796
2021-09-30,CtB-only,DBC,0.001804237240778287
2021-09-30,Main,SPY,0.003980545755584583
2021-09-30,Main,VEA,0.0031673893156068914
2021-09-30,Main,VWO,0.003626743478817893
2021-09-30,Main,IEF,0.002670357854259959
2021-09-30,Main,SHY,0.004988039197362586
2021-09-30,Main,TIP,0.002022564298378389
2021-09-30,Main,LQD,0.0028662520227391956
2021-09-30,Main,VNQ,0.002149893218159199
2021-09-30,Main,GLD,0.003002525242569233
2021-09-30,Main,DBC,0.0021854740025894354
2021-10-29,EW,SPY,0.009955976051243242
2021-10-29,EW,VEA,0.0075658702480040484
2021-10-29,EW,VWO,0.001145593875002986
2021-10-29,EW,IEF,0.002439133115490352
2021-10-29,EW,SHY,0.00019684922261338408
2021-10-29,EW,TIP,0.010065275647956387
2021-10-29,EW,LQD,0.00177791372361499
2021-10-29,EW,VNQ,0.010952463855104223
2021-10-29,EW,GLD,0.00951408487767181
2021-10-29,EW,DBC,0.013118308266904449
2021-10-29,GMV,SPY,0.0002033706785617862
2021-10-29,GMV,VEA,8.189638856232845e-20
2021-10-29,GMV,VWO,0.0018322457700607722
2021-10-29,GMV,IEF,0.0
2021-10-29,GMV,SHY,0.016853880667908785
2021-10-29,GMV,TIP,0.0
2021-10-29,GMV,LQD,0.002294577698088848
2021-10-29,GMV,VNQ,0.0004173310809788815
2021-10-29,GMV,GLD,7.717124391530143e-05
2021-10-29,GMV,DBC,4.27737503808437e-20
2021-10-29,CtR-only,SPY,0.003441669665520548
2021-10-29,CtR-only,VEA,0.003439663638032212
2021-10-29,CtR-only,VWO,0.0034590980656528303
2021-10-29,CtR-only,IEF,0.003439347037357653
2021-10-29,CtR-only,SHY,0.0034198480313359873
2021-10-29,CtR-only,TIP,0.003438135590961642
2021-10-29,CtR-only,LQD,0.003444085939095214
2021-10-29,CtR-only,VNQ,0.0034407120260603196
2021-10-29,CtR-only,GLD,0.0034404862938141583
2021-10-29,CtR-only,DBC,0.003441188201854632
