date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2022-05-31,CtB-only,0.0006832306306526182,0.0,0.0003947131755622156,3.4995823470685114e-05,0.00025352163161971756,0.0
2022-05-31,Main,0.0011758501919688538,0.0007567505394376895,0.012084826769235751,1.4318850632387486e-05,0.00018745566901267786,0.000217325132886099
2022-06-30,CtR-only,0.00018021248451785505,2.217184916071761e-06,0.0,8.345259834612233e-06,0.00016965003976717106,0.0
2022-06-30,CtB-only,0.0009378683412792328,0.0,0.0005596833348169376,0.00010877816132694374,0.0002694068451353514,0.0
2022-06-30,Main,0.002825486042465514,0.00197643445332476,0.013473958182658539,4.6870651780059195e-05,0.00019876166461768396,0.0006034192727430108
2022-07-29,CtR-only,0.00017451089087633156,1.5414920843069362e-06,0.0,1.8900818905494934e-06,0.00017107931690147512,0.0
2022-07-29,CtB-only,0.0011296517897748603,0.0,0.0008000401932494712,4.544007160280092e-05,0.00028417152492258814,0.0
2022-07-29,Main,0.0035512387763281038,0.0025200877475063583,0.014030087421163993,1.2471547387598763e-05,0.0002065992503229347,0.0008120802311112119
2022-08-31,CtR-only,0.00017704461488183347,1.5369951614284835e-06,0.0,3.392658245591403e-06,0.0001721149614748136,0.0
2022-08-31,CtB-only,0.0012462115851251702,0.0,0.0009417169664580884,1.5015931625338077e-05,0.0002894786870417438,0.0
2022-08-31,Main,0.0045776056546349315,0.003300710869618685,0.014588972165161756,1.1658840817986446e-05,0.00021230266756679198,0.0010529332766314686
2022-09-30,CtR-only,0.0001851311221920925,4.037132022176134e-06,0.0,5.666873393249501e-06,0.00017542711677666687,0.0
2022-09-30,CtB-only,0.0012622441601591217,0.0,0.000893470216158599,5.5167586263952704e-05,0.00031360635773657,0.0
2022-09-30,Main,0.004789682221920163,0.003358155598450618,0.014879217188202315,1.871361227504697e-05,0.00022247499271205228,0.0011903380184824452
2022-10-31,CtR-only,0.00019271802461600908,5.028623529528747e-06,0.0,6.752386897386891e-06,0.00018093701418909344,0.0
2022-10-31,CtB-only,0.0018280224057650321,0.0,0.0013909024951517049,0.00010200185676154325,0.00033511805385178395,0.0
2022-10-31,Main,0.0055653166683323416,0.003869784352200272,0.015355469903154196,2.5212204328303475e-05,0.0002362672176242459,0.0014340528941795203
2022-11-30,CtR-only,0.00018705121722087273,1.8970917936440595e-06,0.0,1.954397014541366e-06,0.0001831997284126873,0.0
2022-11-30,CtB-only,0.0019028578077961648,0.0,0.0014815961692132345,6.18796614550578e-05,0.0003593819771278725,0.0
2022-11-30,Main,0.0070010316833307345,0.004886960896129984,0.01608035252763283,1.741749934246322e-05,0.0002481189448437418,0.0018485343430145464
2022-12-30,CtR-only,0.0001837662520313663,6.261140368714362e-07,0.0,5.910740501061011e-07,0.00018254906394438877,0.0
2022-12-30,CtB-only,0.0016904434107858103,0.0,0.0013219889489588677,9.140447138287683e-06,0.00035931401468865487,0.0
2022-12-30,Main,0.006801219210550781,0.004833106936798599,0.015867598474846395,1.733371066034319e-06,0.00024494330958516015,0.001721435593100987
2023-01-31,CtR-only,0.0001831415580001071,5.887056857613386e-07,0.0,2.3808075116178797e-07,0.000182314771563184,0.0
2023-01-31,CtB-only,0.00195655776635497,0.0,0.0015933204569548516,2.3332044905001627e-06,0.0003609041049096184,0.0
2023-01-31,Main,0.007414277865065584,0.005196871456678514,0.016277926003326827,6.806595379332672e-07,0.00024610800368678025,0.0019706177451623568
2023-02-28,CtR-only,0.00018343270446940957,7.863532373428757e-07,0.0,1.8504274420752026e-07,0.00018246130848785917,0.0
2023-02-28,CtB-only,0.0017669617711055154,0.0,0.0013973519425156003,4.303048423718395e-06,0.00036530678016619665,0.0
2023-02-28,Main,0.007417111486352432,0.005244832495905874,0.01620266256982157,7.04296954172148e-07,0.00024792354573910933,0.0019236511477532768
2023-03-31,CtR-only,0.00018288135870016552,6.649415178162153e-08,0.0,3.850703908459566e-06,0.00017896416063992434,0.0
2023-03-31,CtB-only,0.0030354730918788586,0.0,0.0025587325870165562,9.5471684996763e-05,0.00038126881986553926,0.0
2023-03-31,Main,0.008093860718096823,0.005394007080217742,0.016994619338958582,7.206803450533994e-06,0.0002464118495818762,0.0024462349848466697
2023-04-28,CtR-only,0.00017792675616819324,2.39278439849736e-08,0.0,1.7334476444092235e-06,0.00017616938067979904,0.0
2023-04-28,CtB-only,0.0033292738019167034,0.0,0.002940904851545743,4.555601046702501e-06,0.00038381334932425766,0.0
2023-04-28,Main,0.00898739718406113,0.0058816866303226505,0.017560596940087422,1.159800914982761e-06,0.00024641944830053374,0.0028581313045229644
2023-05-31,CtR-only,0.000178282701116695,5.609996687721821e-07,0.0,7.415377392445967e-06,0.00017030632405547688,0.0
2023-05-31,CtB-only,0.0033078293232454282,0.0,0.0029167275442714604,1.4247542066710547e-05,0.0003768542369072572,0.0
2023-05-31,Main,0.009609995772480869,0.006388450547169748,0.01771023415220992,1.1442536340203244e-05,0.00023771715487570598,0.0029723855340952113
2023-06-30,CtR-only,0.00017140624438687782,1.5795297233161177e-07,0.0,2.4887573798451706e-06,0.00016875953403470102,0.0
2023-06-30,CtB-only,0.002919611742406028,0.0,0.0025200442978551246,1.9510689671061777e-05,0.0003800567548798414,0.0
2023-06-30,Main,0.008736569704148272,0.005681105681309035,0.01749619782732074,7.836311793434122e-06,0.00023797861772939343,0.00280964909331641
2023-07-31,CtR-only,0.00017022616884642403,2.232730391266074e-07,0.0,2.882901494667209e-06,0.00016711999431263022,0.0
2023-07-31,CtB-only,0.0026751230046474176,0.0,0.0022443917908065653,5.121379855781744e-05,0.0003795174152830349,0.0
2023-07-31,Main,0.007753051260842372,0.005121640026087612,0.016915481247784494,6.773647632253486e-06,0.0002334435426995577,0.002391194044422949
2023-08-31,CtR-only,0.00016819445403700166,6.144696010185935e-07,0.0,3.734181272716569e-07,0.00016720656630871142,0.0
2023-08-31,CtB-only,0.0026327867543206574,0.0,0.0022131402906184,3.1826251515119485e-05,0.0003878202121871376,0.0
2023-08-31,Main,0.006842531976292402,0.004325673613864768,0.01675148059037605,2.9500511636195825e-06,0.0002347838031527878,0.0022791245081112263
2023-09-29,CtR-only,0.00016818437870622495,1.1762593442794837e-07,0.0,3.3021449809372303e-06,0.00016476460779085977,0.0
2023-09-29,CtB-only,0.0024920604374545387,0.0,0.0020761147557683485,5.275202815739371e-05,0.00036319365352879655,0.0
2023-09-29,Main,0.007508562054661626,0.0050370030787167935,0.016683523196056937,8.043757804597669e-06,0.0002300411025286773,0.0022334741156115564
2023-10-31,CtR-only,0.00016913685552817553,7.503796735773689e-07,0.0,1.0231070937803108e-05,0.00015815540491679505,0.0
2023-10-31,CtB-only,0.0016083486777180717,0.0,0.0011816127264351695,9.345132813940045e-05,0.00033328462314350174,0.0
2023-10-31,Main,0.005701575299249582,0.003981294362872665,0.015414571483164798,4.4337158337831974e-05,0.00021006456072401321,0.001465879217315072
2023-11-30,CtR-only,0.00016485200595937262,7.13630753234247e-07,0.0,7.5095620447012755e-06,0.0001566288131614371,0.0
2023-11-30,CtB-only,0.0013092281875833308,0.0,0.0008360254620505305,0.00013878874506016348,0.00033441398047263666,0.0
2023-11-30,Main,0.004933239692062297,0.0034716840702169968,0.014952626686559035,3.6814219188052586e-05,0.0001983158478364112,0.0012264255548208364
2023-12-29,CtR-only,0.00016049022580037127,2.3472949480309237e-07,0.0,6.134432516694056e-06,0.00015412106378887412,0.0
2023-12-29,CtB-only,0.0015616736123416266,0.0,0.0011369224303620462,8.957026031868162e-05,0.00033518092166089856,0.0
2023-12-29,Main,0.006371944398217768,0.004540658324487964,0.015694111909158866,1.3184502630212046e-05,0.0001969560493983503,0.0016211455217012415
2024-01-31,CtR-only,0.00015342589642043073,3.320332722582849e-08,0.0,1.9032381427761627e-06,0.00015148945495042874,0.0
2024-01-31,CtB-only,0.0013639743162895696,0.0,0.0010103937792086365,1.970719459286486e-05,0.0003338733424880681,0.0
2024-01-31,Main,0.006308010181119299,0.004426785940053397,0.015804555512120302,2.9966697773621443e-06,0.00019358433662423124,0.0016846432346643092
2024-02-29,CtR-only,0.0001525908731340283,9.371293348633894e-08,0.0,2.2720507292594505e-06,0.0001502251094712825,0.0
2024-02-29,CtB-only,0.001820046795124217,0.0,0.0014582673351304061,2.5602412728794673e-05,0.0003361770472650162,0.0
2024-02-29,Main,0.007814597658856864,0.005390568037442373,0.016662665598377504,7.444018760504146e-06,0.00019702995886383324,0.002219555643790153
2024-03-28,CtR-only,0.00017284667594595014,5.577964012601537e-06,0.0,1.0687461150959476e-05,0.00015658125078238912,0.0
2024-03-28,CtB-only,0.0029412468299684622,0.0,0.002579245830096363,2.2829376834703505e-05,0.00033917162303739575,0.0
2024-03-28,Main,0.00978552143990372,0.006962547023466156,0.017196332171691312,2.4276687693900997e-05,0.00020933789247769174,0.00258935983626597
2024-04-30,CtR-only,0.0001624728950552594,1.3846561128686224e-06,0.0,2.455190558114261e-06,0.0001586330483842765,0.0
2024-04-30,CtB-only,0.002795396779924686,0.0,0.0024311916499666895,3.98190898446513e-05,0.0003243860401133452,0.0
2024-04-30,Main,0.010720261744921113,0.008006097927565934,0.017067048310650878,7.68062071115029e-06,0.00020932460539035692,0.002497158591253671
2024-05-31,CtR-only,0.0001658712365627774,1.9411562457434736e-06,0.0,2.8377341613880073e-06,0.00016109234615564592,0.0
2024-05-31,CtB-only,0.002920799188085748,0.0,0.002552392846556993,3.8210931837967244e-05,0.00033019540969078735,0.0
2024-05-31,Main,0.01094183456233309,0.008370448180059496,0.01685900641484177,5.791384993387185e-06,0.00021329654733817763,0.002352298449942028
2024-06-28,CtR-only,0.0001639261734153182,6.628167251503437e-07,0.0,1.911975890370818e-06,0.00016135138079979706,0.0
2024-06-28,CtB-only,0.0020863842585351323,0.0,0.0017475019968028636,9.153451426094863e-06,0.0003297288103061737,0.0
2024-06-28,Main,0.010458924259538215,0.008116043324741121,0.016522096681451204,4.223663019512902e-06,0.00021177001566773974,0.0021268872561098404
2024-07-31,CtR-only,0.0001663468134922883,1.0114301297269856e-06,0.0,2.3331987709583783e-06,0.00016300218459160294,0.0
2024-07-31,CtB-only,0.002098227739664434,0.0,0.0017553749947553509,1.2027902927618492e-05,0.00033082484198146465,0.0
2024-07-31,Main,0.010368868169710025,0.007984673750294838,0.01658090490676855,4.5911717149055806e-06,0.00021418777810376278,0.0021654154695965183
2024-08-30,CtR-only,0.0001674733109910345,2.641653138777703e-07,0.0,4.522588468354958e-06,0.00016268655720880177,0.0
2024-08-30,CtB-only,0.0017868459555422898,0.0,0.0014306119556030475,2.6930248562435745e-05,0.0003293037513768066,0.0
2024-08-30,Main,0.009513252763948198,0.007205678294449466,0.01645448319119478,1.2339588475720571e-05,0.00021221721775221364,0.002083017663270798
2024-09-30,CtR-only,0.00016773380280788494,3.3442993114370266e-07,0.0,4.938486208500664e-06,0.00016246088666824058,0.0
2024-09-30,CtB-only,0.0016879490310261007,0.0,0.0013315416457609136,2.416391153488954e-05,0.00033224347373029764,0.0
2024-09-30,Main,0.008187077592458986,0.006031088621970954,0.016222341689096954,9.408653742346604e-06,0.00021070351195198836,0.0019358768047936967
2024-10-31,CtR-only,0.0001652143582742777,4.693089683651316e-07,0.0,5.093058731832081e-06,0.0001596519905740805,0.0
2024-10-31,CtB-only,0.0022386230727162314,0.0,0.0018715992596009226,4.780087617497892e-05,0.00031922293694033,0.0
2024-10-31,Main,0.009634170413482187,0.006945538280802103,0.017033271096841666,8.084912582423797e-06,0.00020720210401424058,0.002473345116083418
2024-11-29,CtR-only,0.00016889049969253617,7.574640880626938e-07,0.0,7.05400828907786e-06,0.0001610790273153956,0.0
2024-11-29,CtB-only,0.002971439389853868,0.0,0.0026140032716642455,3.9415853446753455e-05,0.0003180202647428693,0.0
2024-11-29,Main,0.011319323692557384,0.007628490507309749,0.018287011143929225,4.069782562971558e-05,0.00021640767463756102,0.003433727684980358
2024-12-31,CtR-only,0.00016920550502590875,1.2549423823432595e-06,0.0,3.9258713938981224e-06,0.00016402469124966737,0.0
2024-12-31,CtB-only,0.0027212109950125103,0.0,0.0023851399846744384,1.7690424846829386e-05,0.00031838058549124235,0.0
2024-12-31,Main,0.011394899431742399,0.007861608960667435,0.018119453468074045,1.2104710945798605e-05,0.00022490952911818148,0.003296276231010982
2025-01-31,CtR-only,0.00016725198746586257,8.256589469532955e-07,0.0,8.709042473562154e-07,0.00016555542427155307,0.0
2025-01-31,CtB-only,0.0024848785152343875,0.0,0.002160174770418312,7.974736583224644e-06,0.0003167290082328511,0.0
2025-01-31,Main,0.011560964640924966,0.008210044092628238,0.01790003666249964,2.0682717351715333e-06,0.00022832331311963363,0.003120528963441922
2025-02-28,CtR-only,0.00017140081119543804,1.3162258651739574e-06,0.0,2.4511427780692078e-06,0.00016763344255219488,0.0
2025-02-28,CtB-only,0.0020827995715827176,0.0,0.0017437974438874629,2.101943890047457e-05,0.00031798268879478,0.0
2025-02-28,Main,0.00881952984788106,0.006355741687951102,0.016674891536414646,9.691111442453931e-06,0.00022638819734250966,0.0022277088511449936
2025-03-31,CtR-only,0.00017565482161146435,1.627691464760826e-06,0.0,3.090016697395736e-06,0.0001709371134493078,0.0
2025-03-31,CtB-only,0.0017610205241924796,0.0,0.001416298415109394,2.339107403688061e-05,0.00032133103504620515,0.0
2025-03-31,Main,0.006635007021232686,0.004759314565051419,0.01573650857769216,5.815430124631138e-06,0.00022450049295984898,0.001645376533096787
2025-04-30,CtR-only,0.0002801263961253927,1.4603501368155355e-05,0.0,0.00010312812167518504,0.0001623947730820523,0.0
2025-04-30,CtB-only,0.002306444470386926,0.0,0.0010202711145348296,0.0010261287562485521,0.000260044599603544,0.0
2025-04-30,Main,0.007453789666204054,0.005602571770469367,0.015064901078680863,0.00036698811438373355,0.00020156863450982603,0.0012826611468411283
2025-05-30,CtR-only,0.0001660479433868504,8.723180692592218e-07,0.0,7.2212950061728274e-06,0.00015795433031141833,0.0
2025-05-30,CtB-only,0.001813419409124415,0.0,0.0015373450916836284,3.0218393383466946e-05,0.00024585592405731966,0.0
2025-05-30,Main,0.006662150886523411,0.005157464479013263,0.015098136003456684,1.1003460897186515e-05,0.00019413341112589752,0.0012995495354870645
2025-06-30,CtR-only,0.00015845805289835697,1.804037122631113e-07,0.0,2.3142952694325472e-06,0.00015596335391666132,0.0
2025-06-30,CtB-only,0.0017067200017182864,0.0,0.0014581827606026778,1.0098721209067541e-05,0.00023843851990654107,0.0
2025-06-30,Main,0.00656951821955217,0.005191779835566672,0.014863026684609655,5.864502826504912e-06,0.00018942245439771506,0.0011824514267612786
2025-07-31,CtR-only,0.00015565404055697637,5.7749064928625226e-08,0.0,1.394709771442157e-06,0.00015420158172060557,0.0
2025-07-31,CtB-only,0.0012185193897498242,0.0,0.0009733652434680511,1.131561499893475e-05,0.00023383853128283827,0.0
2025-07-31,Main,0.006105281826468592,0.004872801168643359,0.01456717272715057,4.3358266350265945e-06,0.0001851914952088071,0.0010429533359813988
2025-08-29,CtR-only,0.00015505687629996937,2.310147520157471e-07,0.0,4.2636191984804995e-06,0.00015056224234947312,0.0
2025-08-29,CtB-only,0.0010968670764931032,0.0,0.0008483245052420237,2.0680344942644877e-05,0.00022786222630843457,0.0
2025-08-29,Main,0.006747789981451634,0.0054330558382479485,0.014748149451734187,6.661605741934901e-06,0.000180826376661568,0.001127246160800183
2025-09-30,CtR-only,0.00015154490127015251,1.291717299917616e-07,0.0,4.001459463647559e-06,0.0001474142700765132,0.0
2025-09-30,CtB-only,0.001117016500348583,0.0,0.0008820355398736253,1.4551721182972551e-05,0.00022042923929198517,0.0
2025-09-30,Main,0.0071653316994272935,0.005851853435694216,0.014753787449247116,6.908246787971459e-06,0.00017664526131413655,0.00112992475563097
2025-10-31,CtR-only,0.00015649247622403985,4.4066385225074444e-07,0.0,5.231854447950514e-06,0.0001508199579238386,0.0
2025-10-31,CtB-only,0.0012740240776909842,0.0,0.00104001126635877,8.045908332703483e-06,0.0002259669029995106,0.0
2025-10-31,Main,0.00805529117442423,0.00658447565657343,0.015059399328826812,8.509966254437066e-06,0.00018242947316970135,0.0012798760784266598
2025-11-28,CtR-only,0.0001544951974513695,2.388159463708451e-07,0.0,3.06089241130044e-06,0.00015119548909369823,0.0
2025-11-28,CtB-only,0.0010243143673142124,0.0,0.0007574232865600447,4.627239717136547e-05,0.0002206186835828022,0.0
2025-11-28,Main,0.007427316063580379,0.006242869271114924,0.014457107530182556,1.1652007393930021e-05,0.00017950440829102212,0.0009932903767805022
