date,strategy,asset,weight
2021-07-30,CtB-only,SPY,0.05952137551121418
2021-07-30,CtB-only,VEA,0.026359290621721643
2021-07-30,CtB-only,VWO,0.2560810161664566
2021-07-30,CtB-only,IEF,0.0015493822632992025
2021-07-30,CtB-only,SHY,0.5207443782738767
2021-07-30,CtB-only,TIP,0.0
2021-07-30,CtB-only,LQD,0.050042248698891185
2021-07-30,CtB-only,VNQ,0.03409313715126965
2021-07-30,CtB-only,GLD,0.04282188192007784
2021-07-30,CtB-only,DBC,0.008787289393193023
2021-07-30,Main,SPY,0.04703187275638841
2021-07-30,Main,VEA,0.035286846997059695
2021-07-30,Main,VWO,0.15824056220240693
2021-07-30,Main,IEF,0.0686252786688172
2021-07-30,Main,SHY,0.4801883331162353
2021-07-30,Main,TIP,0.02112609356883886
2021-07-30,Main,LQD,0.10892044712591098
2021-07-30,Main,VNQ,0.02706067602384142
2021-07-30,Main,GLD,0.0335913365690087
2021-07-30,Main,DBC,0.019928552971492482
2021-08-31,EW,SPY,0.1
2021-08-31,EW,VEA,0.1
2021-08-31,EW,VWO,0.1
2021-08-31,EW,IEF,0.1
2021-08-31,EW,SHY,0.1
2021-08-31,EW,TIP,0.1
2021-08-31,EW,LQD,0.1
2021-08-31,EW,VNQ,0.1
2021-08-31,EW,GLD,0.1
2021-08-31,EW,DBC,0.1
2021-08-31,GMV,SPY,0.008464225131561438
2021-08-31,GMV,VEA,2.2774938631535476e-18
2021-08-31,GMV,VWO,0.09507028569131451
2021-08-31,GMV,IEF,0.0
2021-08-31,GMV,SHY,0.7731141887942323
2021-08-31,GMV,TIP,1.0497571938444926e-18
2021-08-31,GMV,LQD,0.10454639687503407
2021-08-31,GMV,VNQ,0.016898430088131623
2021-08-31,GMV,GLD,0.001906473419726021
2021-08-31,GMV,DBC,0.0
2021-08-31,CtR-only,SPY,0.040866987331503346
2021-08-31,CtR-only,VEA,0.04198510321165961
2021-08-31,CtR-only,VWO,0.1493512194679597
2021-08-31,CtR-only,IEF,0.0892535318476093
2021-08-31,CtR-only,SHY,0.41169608694676596
2021-08-31,CtR-only,TIP,0.033613172251012007
2021-08-31,CtR-only,LQD,0.1284463387567143
2021-08-31,CtR-only,VNQ,0.03752298449233798
2021-08-31,CtR-only,GLD,0.037011140999467944
2021-08-31,CtR-only,DBC,0.030253434694969716
2021-08-31,MDP,SPY,0.05972648120347056
2021-08-31,MDP,VEA,0.028316072112812844
2021-08-31,MDP,VWO,0.2613731256389853
2021-08-31,MDP,IEF,0.0
2021-08-31,MDP,SHY,0.5304953196098315
2021-08-31,MDP,TIP,0.0
2021-08-31,MDP,LQD,0.03310229402662224
2021-08-31,MDP,VNQ,0.02626224727886129
2021-08-31,MDP,GLD,0.04698936701613224
2021-08-31,MDP,DBC,0.013735093113283973
2021-08-31,CtB-only,SPY,0.060217021351202875
2021-08-31,CtB-only,VEA,0.029238430576903222
2021-08-31,CtB-only,VWO,0.2584580863584337
2021-08-31,CtB-only,IEF,0.0
2021-08-31,CtB-only,SHY,0.531510560365063
2021-08-31,CtB-only,TIP,0.0
2021-08-31,CtB-only,LQD,0.035888719255849605
2021-08-31,CtB-only,VNQ,0.02326351436867096
2021-08-31,CtB-only,GLD,0.046860420407870675
2021-08-31,CtB-only,DBC,0.01456324731600603
2021-08-31,Main,SPY,0.045908195217277493
2021-08-31,Main,VEA,0.0381456439344388
2021-08-31,Main,VWO,0.15431431046713226
2021-08-31,Main,IEF,0.06912557382099956
2021-08-31,Main,SHY,0.48621451536991056
2021-08-31,Main,TIP,0.02090942965395995
2021-08-31,Main,LQD,0.1061730665384838
2021-08-31,Main,VNQ,0.025586344883773034
2021-08-31,Main,GLD,0.03341797794144975
2021-08-31,Main,DBC,0.020204942172574635
2021-09-30,EW,SPY,0.1
2021-09-30,EW,VEA,0.1
2021-09-30,EW,VWO,0.1
2021-09-30,EW,IEF,0.1
2021-09-30,EW,SHY,0.1
2021-09-30,EW,TIP,0.1
2021-09-30,EW,LQD,0.1
2021-09-30,EW,VNQ,0.1
2021-09-30,EW,GLD,0.1
2021-09-30,EW,DBC,0.1
2021-09-30,GMV,SPY,0.009601952222737702
2021-09-30,GMV,VEA,3.5166996144739735e-18
2021-09-30,GMV,VWO,0.088722224227698
2021-09-30,GMV,IEF,0.0
2021-09-30,GMV,SHY,0.7715063723400677
2021-09-30,GMV,TIP,6.285746749219088e-19
2021-09-30,GMV,LQD,0.10822543544484263
2021-09-30,GMV,VNQ,0.01814564549815646
2021-09-30,GMV,GLD,0.0037983702664976297
2021-09-30,GMV,DBC,0.0
2021-09-30,CtR-only,SPY,0.042959880052168206
2021-09-30,CtR-only,VEA,0.042999811471065075
2021-09-30,CtR-only,VWO,0.14072091732346875
2021-09-30,CtR-only,IEF,0.09035974685233758
2021-09-30,CtR-only,SHY,0.40695588155403445
2021-09-30,CtR-only,TIP,0.03734057714428431
2021-09-30,CtR-only,LQD,0.12734167693047527
2021-09-30,CtR-only,VNQ,0.038649221354205635
2021-09-30,CtR-only,GLD,0.041149565868265556
2021-09-30,CtR-only,DBC,0.03152272144969528
2021-09-30,MDP,SPY,0.06289536110276443
2021-09-30,MDP,VEA,0.030815562719916985
2021-09-30,MDP,VWO,0.22668091131671309
2021-09-30,MDP,IEF,0.016054669057717304
2021-09-30,MDP,SHY,0.5286319104618303
2021-09-30,MDP,TIP,0.0
2021-09-30,MDP,LQD,0.04008544416280828
2021-09-30,MDP,VNQ,0.021953012066144757
2021-09-30,MDP,GLD,0.053476556108860034
2021-09-30,MDP,DBC,0.019406573003244828
2021-09-30,CtB-only,SPY,0.06345311676617388
2021-09-30,CtB-only,VEA,0.031099176695902966
2021-09-30,CtB-only,VWO,0.23624903450366885
2021-09-30,CtB-only,IEF,0.007714213123001881
2021-09-30,CtB-only,SHY,0.5284578277892441
2021-09-30,CtB-only,TIP,0.0
2021-09-30,CtB-only,LQD,0.039122269831330034
2021-09-30,CtB-only,VNQ,0.01943072822382201
2021-09-30,CtB-only,GLD,0.053575522916122685
2021-09-30,CtB-only,DBC,0.020898110150733566
2021-09-30,Main,SPY,0.04826303676849241
2021-09-30,Main,VEA,0.03997889675679553
2021-09-30,Main,VWO,0.14278437408639735
