date,strategy,D_R,D_B,band_active,band_violation
2017-01-31,CtR-only,9.537932169026992e-08,0.035094207819967305,0,0.0
2017-01-31,MDP,0.04888221015034287,0.004198619441067216,0,0.0
2017-01-31,CtB-only,0.0532341667195783,0.0034149443179241953,0,0.0
2017-01-31,Main,0.0012040303484241366,0.02252201363484303,1,0.002522013634843029
2017-02-28,EW,0.028611324567806882,0.26768516534030745,0,0.0
2017-02-28,GMV,0.162745294338036,0.160580304753351,0,0.0
2017-02-28,CtR-only,2.6235588475521218e-08,0.03508757425516966,0,0.0
2017-02-28,MDP,0.038260630840814144,0.004404384062411581,0,0.0
2017-02-28,CtB-only,0.04394521324265918,0.003580050807976534,0,0.0
2017-02-28,Main,0.0011382106631649285,0.022303453858363294,1,0.002303453858363294
2017-03-31,EW,0.026139125274578415,0.22582783258114292,0,0.0
2017-03-31,GMV,0.15910062672240147,0.1554679565419003,0,0.0
2017-03-31,CtR-only,8.644514930125264e-08,0.03494667757832305,0,0.0
2017-03-31,MDP,0.0336638710478831,0.004879025460130294,0,0.0
2017-03-31,CtB-only,0.039299280828924046,0.003939619031924944,0,0.0
2017-03-31,Main,0.0011830160550290582,0.022439771583900085,1,0.002439771583900085
2017-04-28,EW,0.02422453309218408,0.20394907747177882,0,0.0
2017-04-28,GMV,0.14637678267433207,0.14363676189086502,0,0.0
2017-04-28,CtR-only,5.1469786295418295e-09,0.034240301679889694,0,0.0
2017-04-28,MDP,0.03118635579858639,0.004616016218975149,0,0.0
2017-04-28,CtB-only,0.035912710039359516,0.003735741660340779,0,0.0
2017-04-28,Main,0.001100555488884852,0.022309859638713965,1,0.0023098596387139646
2017-05-31,EW,0.02296242444295795,0.18720193022742637,0,0.0
2017-05-31,GMV,0.13701397219067113,0.13338149760000984,0,0.0
2017-05-31,CtR-only,2.4353707671372856e-08,0.03396841669618837,0,0.0
2017-05-31,MDP,0.03175525909687672,0.0038740510740622597,0,0.0
2017-05-31,CtB-only,0.03511695867109149,0.0031917541551339844,0,0.0
2017-05-31,Main,0.001064349808120919,0.02225933668950864,1,0.0022593366895086384
2017-06-30,EW,0.018305527940694826,0.12105014639427056,0,0.0
